Scenario,ClientID,StandardizedID,LocationID,Latitude,Longitude,Demand
300,273,C1163,1139,12.6103,-72.0003,28.0
300,274,C1164,1140,12.6114,-72.0014,29.0
300,275,C1165,1141,12.6125,-72.0025,30.0
300,276,C1166,1142,12.6136,-72.0036,8.0
300,277,C1167,1143,12.6147,-72.0047,9.0
300,278,C1168,1144,12.6158,-72.0058,10.0
300,279,C1169,1145,12.6169,-72.0069,11.0
300,280,C1170,1146,12.618,-72.008,12.0
300,281,C1171,1147,12.6191,-72.0091,13.0
300,282,C1172,1148,12.6202,-72.0102,14.0
300,283,C1173,1149,12.6213,-72.0113,15.0
300,284,C1174,1150,12.6224,-72.0124,16.0
300,285,C1175,1151,12.6235,-72.0135,17.0
300,286,C1176,1152,12.6246,-72.0146,18.0
300,287,C1177,1153,12.6257,-72.0157,19.0
300,288,C1178,1154,12.6268,-72.0168,20.0
300,289,C1179,1155,12.6279,-72.0179,21.0
300,290,C1180,1156,12.629,-72.019,22.0
300,291,C1181,1157,12.6301,-72.0201,23.0
300,292,C1182,1158,12.6312,-72.0212,24.0
300,293,C1183,1159,12.6323,-72.0223,25.0
300,294,C1184,1160,12.6334,-72.0234,26.0
300,295,C1185,1161,12.6345,-72.0245,27.0
300,296,C1186,1162,12.6356,-72.0256,28.0
300,297,C1187,1163,12.6367,-72.0267,29.0
300,298,C1188,1164,12.6378,-72.0278,30.0
300,299,C1189,1165,12.6389,-72.0289,8.0
300,300,C1190,1166,12.64,-72.03,9.0
400,1,C1191,1167,12.3111,-71.7011,9.0
400,2,C1192,1168,12.3122,-71.7022,10.0
400,3,C1193,1169,12.3133,-71.7033,11.0
400,4,C1194,1170,12.3144,-71.7044,12.0
400,5,C1195,1171,12.3155,-71.7055,13.0
400,6,C1196,1172,12.3166,-71.7066,14.0
400,7,C1197,1173,12.3177,-71.7077,15.0
400,8,C1198,1174,12.3188,-71.7088,16.0
400,9,C1199,1175,12.3199,-71.7099,17.0
400,10,C1200,1176,12.321,-71.711,18.0
400,11,C1201,1177,12.3221,-71.7121,19.0
400,12,C1202,1178,12.3232,-71.7132,20.0
400,13,C1203,1179,12.3243,-71.7143,21.0
400,14,C1204,1180,12.3254,-71.7154,22.0
400,15,C1205,1181,12.3265,-71.7165,23.0
400,16,C1206,1182,12.3276,-71.7176,24.0
400,17,C1207,1183,12.3287,-71.7187,25.0
400,18,C1208,1184,12.3298,-71.7198,26.0
400,19,C1209,1185,12.3309,-71.7209,27.0
400,20,C1210,1186,12.332,-71.722,28.0
400,21,C1211,1187,12.3331,-71.7231,29.0
400,22,C1212,1188,12.3342,-71.7242,30.0
400,23,C1213,1189,12.3353,-71.7253,8.0
400,24,C1214,1190,12.3364,-71.7264,9.0
400,25,C1215,1191,12.3375,-71.7275,10.0
400,26,C1216,1192,12.3386,-71.7286,11.0
400,27,C1217,1193,12.3397,-71.7297,12.0
400,28,C1218,1194,12.3408,-71.7308,13.0
400,29,C1219,1195,12.3419,-71.7319,14.0
400,30,C1220,1196,12.343,-71.733,15.0
400,31,C1221,1197,12.3441,-71.7341,16.0
400,32,C1222,1198,12.3452,-71.7352,17.0
400,33,C1223,1199,12.3463,-71.7363,18.0
400,34,C1224,1200,12.3474,-71.7374,19.0
400,35,C1225,1201,12.3485,-71.7385,20.0
400,36,C1226,1202,12.3496,-71.7396,21.0
400,37,C1227,1203,12.3507,-71.7407,22.0
400,38,C1228,1204,12.3518,-71.7418,23.0
400,39,C1229,1205,12.3529,-71.7429,24.0
400,40,C1230,1206,12.354,-71.744,25.0
400,41,C1231,1207,12.3551,-71.7451,26.0
400,42,C1232,1208,12.3562,-71.7462,27.0
400,43,C1233,1209,12.3573,-71.7473,28.0
400,44,C1234,1210,12.3584,-71.7484,29.0
400,45,C1235,1211,12.3595,-71.7495,30.0
400,46,C1236,1212,12.3606,-71.7506,8.0
400,47,C1237,1213,12.3617,-71.7517,9.0
400,48,C1238,1214,12.3628,-71.7528,10.0
400,49,C1239,1215,12.3639,-71.7539,11.0
400,50,C1240,1216,12.365,-71.755,12.0
400,51,C1241,1217,12.3661,-71.7561,13.0
400,52,C1242,1218,12.3672,-71.7572,14.0
400,53,C1243,1219,12.3683,-71.7583,15.0
400,54,C1244,1220,12.3694,-71.7594,16.0
400,55,C1245,1221,12.3705,-71.7605,17.0
400,56,C1246,1222,12.3716,-71.7616,18.0
400,57,C1247,1223,12.3727,-71.7627,19.0
400,58,C1248,1224,12.3738,-71.7638,20.0
400,59,C1249,1225,12.3749,-71.7649,21.0
400,60,C1250,1226,12.376,-71.766,22.0
400,61,C1251,1227,12.3771,-71.7671,23.0
400,62,C1252,1228,12.3782,-71.7682,24.0
400,63,C1253,1229,12.3793,-71.7693,25.0
400,64,C1254,1230,12.3804,-71.7704,26.0
400,65,C1255,1231,12.3815,-71.7715,27.0
400,66,C1256,1232,12.3826,-71.7726,28.0
400,67,C1257,1233,12.3837,-71.7737,29.0
400,68,C1258,1234,12.3848,-71.7748,30.0
400,69,C1259,1235,12.3859,-71.7759,8.0
400,70,C1260,1236,12.387,-71.777,9.0
400,71,C1261,1237,12.3881,-71.7781,10.0
400,72,C1262,1238,12.3892,-71.7792,11.0
400,73,C1263,1239,12.3903,-71.7803,12.0
400,74,C1264,1240,12.3914,-71.7814,13.0
400,75,C1265,1241,12.3925,-71.7825,14.0
400,76,C1266,1242,12.3936,-71.7836,15.0
400,77,C1267,1243,12.3947,-71.7847,16.0
400,78,C1268,1244,12.3958,-71.7858,17.0
400,79,C1269,1245,12.3969,-71.7869,18.0
400,80,C1270,1246,12.398,-71.788,19.0
400,81,C1271,1247,12.3991,-71.7891,20.0
400,82,C1272,1248,12.4002,-71.7902,21.0
400,83,C1273,1249,12.4013,-71.7913,22.0
400,84,C1274,1250,12.4024,-71.7924,23.0
400,85,C1275,1251,12.4035,-71.7935,24.0
400,86,C1276,1252,12.4046,-71.7946,25.0
400,87,C1277,1253,12.4057,-71.7957,26.0
400,88,C1278,1254,12.4068,-71.7968,27.0
400,89,C1279,1255,12.4079,-71.7979,28.0
400,90,C1280,1256,12.409,-71.799,29.0
400,91,C1281,1257,12.4101,-71.8001,30.0
400,92,C1282,1258,12.4112,-71.8012,8.0
400,93,C1283,1259,12.4123,-71.8023,9.0
400,94,C1284,1260,12.4134,-71.8034,10.0
400,95,C1285,1261,12.4145,-71.8045,11.0
400,96,C1286,1262,12.4156,-71.8056,12.0
400,97,C1287,1263,12.4167,-71.8067,13.0
400,98,C1288,1264,12.4178,-71.8078,14.0
400,99,C1289,1265,12.4189,-71.8089,15.0
400,100,C1290,1266,12.42,-71.81,16.0
400,101,C1291,1267,12.4211,-71.8111,17.0
400,102,C1292,1268,12.4222,-71.8122,18.0
400,103,C1293,1269,12.4233,-71.8133,19.0
400,104,C1294,1270,12.4244,-71.8144,20.0
400,105,C1295,1271,12.4255,-71.8155,21.0
400,106,C1296,1272,12.4266,-71.8166,22.0
400,107,C1297,1273,12.4277,-71.8177,23.0
400,108,C1298,1274,12.4288,-71.8188,24.0
400,109,C1299,1275,12.4299,-71.8199,25.0
400,110,C1300,1276,12.431,-71.821,26.0
400,111,C1301,1277,12.4321,-71.8221,27.0
400,112,C1302,1278,12.4332,-71.8232,28.0
400,113,C1303,1279,12.4343,-71.8243,29.0
400,114,C1304,1280,12.4354,-71.8254,30.0
400,115,C1305,1281,12.4365,-71.8265,8.0
400,116,C1306,1282,12.4376,-71.8276,9.0
400,117,C1307,1283,12.4387,-71.8287,10.0
400,118,C1308,1284,12.4398,-71.8298,11.0
400,119,C1309,1285,12.4409,-71.8309,12.0
400,120,C1310,1286,12.442,-71.832,13.0
400,121,C1311,1287,12.4431,-71.8331,14.0
400,122,C1312,1288,12.4442,-71.8342,15.0
400,123,C1313,1289,12.4453,-71.8353,16.0
400,124,C1314,1290,12.4464,-71.8364,17.0
400,125,C1315,1291,12.4475,-71.8375,18.0
400,126,C1316,1292,12.4486,-71.8386,19.0
400,127,C1317,1293,12.4497,-71.8397,20.0
400,128,C1318,1294,12.4508,-71.8408,21.0
400,129,C1319,1295,12.4519,-71.8419,22.0
400,130,C1320,1296,12.453,-71.843,23.0
400,131,C1321,1297,12.4541,-71.8441,24.0
400,132,C1322,1298,12.4552,-71.8452,25.0
400,133,C1323,1299,12.4563,-71.8463,26.0
400,134,C1324,1300,12.4574,-71.8474,27.0
400,135,C1325,1301,12.4585,-71.8485,28.0
400,136,C1326,1302,12.4596,-71.8496,29.0
400,137,C1327,1303,12.4607,-71.8507,30.0
400,138,C1328,1304,12.4618,-71.8518,8.0
400,139,C1329,1305,12.4629,-71.8529,9.0
400,140,C1330,1306,12.464,-71.854,10.0
400,141,C1331,1307,12.4651,-71.8551,11.0
400,142,C1332,1308,12.4662,-71.8562,12.0
400,143,C1333,1309,12.4673,-71.8573,13.0
400,144,C1334,1310,12.4684,-71.8584,14.0
400,145,C1335,1311,12.4695,-71.8595,15.0
400,146,C1336,1312,12.4706,-71.8606,16.0
400,147,C1337,1313,12.4717,-71.8617,17.0
400,148,C1338,1314,12.4728,-71.8628,18.0
400,149,C1339,1315,12.4739,-71.8639,19.0
400,150,C1340,1316,12.475,-71.865,20.0
400,151,C1341,1317,12.4761,-71.8661,21.0
400,152,C1342,1318,12.4772,-71.8672,22.0
400,153,C1343,1319,12.4783,-71.8683,23.0
400,154,C1344,1320,12.4794,-71.8694,24.0
400,155,C1345,1321,12.4805,-71.8705,25.0
400,156,C1346,1322,12.4816,-71.8716,26.0
400,157,C1347,1323,12.4827,-71.8727,27.0
400,158,C1348,1324,12.4838,-71.8738,28.0
400,159,C1349,1325,12.4849,-71.8749,29.0
400,160,C1350,1326,12.486,-71.876,30.0
400,161,C1351,1327,12.4871,-71.8771,8.0
400,162,C1352,1328,12.4882,-71.8782,9.0
400,163,C1353,1329,12.4893,-71.8793,10.0
400,164,C1354,1330,12.4904,-71.8804,11.0
400,165,C1355,1331,12.4915,-71.8815,12.0
400,166,C1356,1332,12.4926,-71.8826,13.0
400,167,C1357,1333,12.4937,-71.8837,14.0
400,168,C1358,1334,12.4948,-71.8848,15.0
400,169,C1359,1335,12.4959,-71.8859,16.0
400,170,C1360,1336,12.497,-71.887,17.0
400,171,C1361,1337,12.4981,-71.8881,18.0
400,172,C1362,1338,12.4992,-71.8892,19.0
400,173,C1363,1339,12.5003,-71.8903,20.0
400,174,C1364,1340,12.5014,-71.8914,21.0
400,175,C1365,1341,12.5025,-71.8925,22.0
400,176,C1366,1342,12.5036,-71.8936,23.0
400,177,C1367,1343,12.5047,-71.8947,24.0
400,178,C1368,1344,12.5058,-71.8958,25.0
400,179,C1369,1345,12.5069,-71.8969,26.0
400,180,C1370,1346,12.508,-71.898,27.0
400,181,C1371,1347,12.5091,-71.8991,28.0
400,182,C1372,1348,12.5102,-71.9002,29.0
400,183,C1373,1349,12.5113,-71.9013,30.0
400,184,C1374,1350,12.5124,-71.9024,8.0
400,185,C1375,1351,12.5135,-71.9035,9.0
400,186,C1376,1352,12.5146,-71.9046,10.0
400,187,C1377,1353,12.5157,-71.9057,11.0
400,188,C1378,1354,12.5168,-71.9068,12.0
400,189,C1379,1355,12.5179,-71.9079,13.0
400,190,C1380,1356,12.519,-71.909,14.0
400,191,C1381,1357,12.5201,-71.9101,15.0
400,192,C1382,1358,12.5212,-71.9112,16.0
400,193,C1383,1359,12.5223,-71.9123,17.0
400,194,C1384,1360,12.5234,-71.9134,18.0
400,195,C1385,1361,12.5245,-71.9145,19.0
400,196,C1386,1362,12.5256,-71.9156,20.0
400,197,C1387,1363,12.5267,-71.9167,21.0
400,198,C1388,1364,12.5278,-71.9178,22.0
400,199,C1389,1365,12.5289,-71.9189,23.0
400,200,C1390,1366,12.53,-71.92,24.0
400,201,C1391,1367,12.5311,-71.9211,25.0
400,202,C1392,1368,12.5322,-71.9222,26.0
400,203,C1393,1369,12.5333,-71.9233,27.0
400,204,C1394,1370,12.5344,-71.9244,28.0
400,205,C1395,1371,12.5355,-71.9255,29.0
400,206,C1396,1372,12.5366,-71.9266,30.0
400,207,C1397,1373,12.5377,-71.9277,8.0
400,208,C1398,1374,12.5388,-71.9288,9.0
400,209,C1399,1375,12.5399,-71.9299,10.0
400,210,C1400,1376,12.541,-71.931,11.0
400,211,C1401,1377,12.5421,-71.9321,12.0
400,212,C1402,1378,12.5432,-71.9332,13.0
400,213,C1403,1379,12.5443,-71.9343,14.0
400,214,C1404,1380,12.5454,-71.9354,15.0
400,215,C1405,1381,12.5465,-71.9365,16.0
400,216,C1406,1382,12.5476,-71.9376,17.0
400,217,C1407,1383,12.5487,-71.9387,18.0
400,218,C1408,1384,12.5498,-71.9398,19.0
400,219,C1409,1385,12.5509,-71.9409,20.0
400,220,C1410,1386,12.552,-71.942,21.0
400,221,C1411,1387,12.5531,-71.9431,22.0
400,222,C1412,1388,12.5542,-71.9442,23.0
400,223,C1413,1389,12.5553,-71.9453,24.0
400,224,C1414,1390,12.5564,-71.9464,25.0
400,225,C1415,1391,12.5575,-71.9475,26.0
400,226,C1416,1392,12.5586,-71.9486,27.0
400,227,C1417,1393,12.5597,-71.9497,28.0
400,228,C1418,1394,12.5608,-71.9508,29.0
400,229,C1419,1395,12.5619,-71.9519,30.0
400,230,C1420,1396,12.563,-71.953,8.0
400,231,C1421,1397,12.5641,-71.9541,9.0
400,232,C1422,1398,12.5652,-71.9552,10.0
400,233,C1423,1399,12.5663,-71.9563,11.0
400,234,C1424,1400,12.5674,-71.9574,12.0
400,235,C1425,1401,12.5685,-71.9585,13.0
400,236,C1426,1402,12.5696,-71.9596,14.0
400,237,C1427,1403,12.5707,-71.9607,15.0
400,238,C1428,1404,12.5718,-71.9618,16.0
400,239,C1429,1405,12.5729,-71.9629,17.0
400,240,C1430,1406,12.574,-71.964,18.0
400,241,C1431,1407,12.5751,-71.9651,19.0
400,242,C1432,1408,12.5762,-71.9662,20.0
400,243,C1433,1409,12.5773,-71.9673,21.0
400,244,C1434,1410,12.5784,-71.9684,22.0
400,245,C1435,1411,12.5795,-71.9695,23.0
400,246,C1436,1412,12.5806,-71.9706,24.0
400,247,C1437,1413,12.5817,-71.9717,25.0
400,248,C1438,1414,12.5828,-71.9728,26.0
400,249,C1439,1415,12.5839,-71.9739,27.0
400,250,C1440,1416,12.585,-71.975,28.0
400,251,C1441,1417,12.5861,-71.9761,29.0
400,252,C1442,1418,12.5872,-71.9772,30.0
400,253,C1443,1419,12.5883,-71.9783,8.0
400,254,C1444,1420,12.5894,-71.9794,9.0
400,255,C1445,1421,12.5905,-71.9805,10.0
400,256,C1446,1422,12.5916,-71.9816,11.0
400,257,C1447,1423,12.5927,-71.9827,12.0
400,258,C1448,1424,12.5938,-71.9838,13.0
400,259,C1449,1425,12.5949,-71.9849,14.0
400,260,C1450,1426,12.596,-71.986,15.0
400,261,C1451,1427,12.5971,-71.9871,16.0
400,262,C1452,1428,12.5982,-71.9882,17.0
400,263,C1453,1429,12.5993,-71.9893,18.0
400,264,C1454,1430,12.6004,-71.9904,19.0
400,265,C1455,1431,12.6015,-71.9915,20.0
400,266,C1456,1432,12.6026,-71.9926,21.0
400,267,C1457,1433,12.6037,-71.9937,22.0
400,268,C1458,1434,12.6048,-71.9948,23.0
400,269,C1459,1435,12.6059,-71.9959,24.0
400,270,C1460,1436,12.607,-71.997,25.0
400,271,C1461,1437,12.6081,-71.9981,26.0
400,272,C1462,1438,12.6092,-71.9992,27.0
400,273,C1463,1439,12.6103,-72.0003,28.0
400,274,C1464,1440,12.6114,-72.0014,29.0
400,275,C1465,1441,12.6125,-72.0025,30.0
400,276,C1466,1442,12.6136,-72.0036,8.0
400,277,C1467,1443,12.6147,-72.0047,9.0
400,278,C1468,1444,12.6158,-72.0058,10.0
400,279,C1469,1445,12.6169,-72.0069,11.0
400,280,C1470,1446,12.618,-72.008,12.0
400,281,C1471,1447,12.6191,-72.0091,13.0
400,282,C1472,1448,12.6202,-72.0102,14.0
400,283,C1473,1449,12.6213,-72.0113,15.0
400,284,C1474,1450,12.6224,-72.0124,16.0
400,285,C1475,1451,12.6235,-72.0135,17.0
400,286,C1476,1452,12.6246,-72.0146,18.0
400,287,C1477,1453,12.6257,-72.0157,19.0
400,288,C1478,1454,12.6268,-72.0168,20.0
400,289,C1479,1455,12.6279,-72.0179,21.0
400,290,C1480,1456,12.629,-72.019,22.0
400,291,C1481,1457,12.6301,-72.0201,23.0
400,292,C1482,1458,12.6312,-72.0212,24.0
400,293,C1483,1459,12.6323,-72.0223,25.0
400,294,C1484,1460,12.6334,-72.0234,26.0
400,295,C1485,1461,12.6345,-72.0245,27.0
400,296,C1486,1462,12.6356,-72.0256,28.0
400,297,C1487,1463,12.6367,-72.0267,29.0
400,298,C1488,1464,12.6378,-72.0278,30.0
400,299,C1489,1465,12.6389,-72.0289,8.0
400,300,C1490,1466,12.64,-72.03,9.0
400,301,C1491,1467,12.6411,-72.0311,10.0
400,302,C1492,1468,12.6422,-72.0322,11.0
400,303,C1493,1469,12.6433,-72.0333,12.0
400,304,C1494,1470,12.6444,-72.0344,13.0
400,305,C1495,1471,12.6455,-72.0355,14.0
400,306,C1496,1472,12.6466,-72.0366,15.0
400,307,C1497,1473,12.6477,-72.0377,16.0
400,308,C1498,1474,12.6488,-72.0388,17.0
400,309,C1499,1475,12.6499,-72.0399,18.0
400,310,C1500,1476,12.651,-72.041,19.0
400,311,C1501,1477,12.6521,-72.0421,20.0
400,312,C1502,1478,12.6532,-72.0432,21.0
400,313,C1503,1479,12.6543,-72.0443,22.0
400,314,C1504,1480,12.6554,-72.0454,23.0
400,315,C1505,1481,12.6565,-72.0465,24.0
400,316,C1506,1482,12.6576,-72.0476,25.0
400,317,C1507,1483,12.6587,-72.0487,26.0
400,318,C1508,1484,12.6598,-72.0498,27.0
400,319,C1509,1485,12.6609,-72.0509,28.0
400,320,C1510,1486,12.662,-72.052,29.0
400,321,C1511,1487,12.6631,-72.0531,30.0
400,322,C1512,1488,12.6642,-72.0542,8.0
400,323,C1513,1489,12.6653,-72.0553,9.0
400,324,C1514,1490,12.6664,-72.0564,10.0
400,325,C1515,1491,12.6675,-72.0575,11.0
400,326,C1516,1492,12.6686,-72.0586,12.0
400,327,C1517,1493,12.6697,-72.0597,13.0
400,328,C1518,1494,12.6708,-72.0608,14.0
400,329,C1519,1495,12.6719,-72.0619,15.0
400,330,C1520,1496,12.673,-72.063,16.0
400,331,C1521,1497,12.6741,-72.0641,17.0
400,332,C1522,1498,12.6752,-72.0652,18.0
400,333,C1523,1499,12.6763,-72.0663,19.0
400,334,C1524,1500,12.6774,-72.0674,20.0
400,335,C1525,1501,12.6785,-72.0685,21.0
400,336,C1526,1502,12.6796,-72.0696,22.0
400,337,C1527,1503,12.6807,-72.0707,23.0
400,338,C1528,1504,12.6818,-72.0718,24.0
400,339,C1529,1505,12.6829,-72.0729,25.0
400,340,C1530,1506,12.684,-72.074,26.0
400,341,C1531,1507,12.6851,-72.0751,27.0
400,342,C1532,1508,12.6862,-72.0762,28.0
400,343,C1533,1509,12.6873,-72.0773,29.0
400,344,C1534,1510,12.6884,-72.0784,30.0
400,345,C1535,1511,12.6895,-72.0795,8.0
400,346,C1536,1512,12.6906,-72.0806,9.0
400,347,C1537,1513,12.6917,-72.0817,10.0
400,348,C1538,1514,12.6928,-72.0828,11.0
400,349,C1539,1515,12.6939,-72.0839,12.0
400,350,C1540,1516,12.695,-72.085,13.0
400,351,C1541,1517,12.6961,-72.0861,14.0
400,352,C1542,1518,12.6972,-72.0872,15.0
400,353,C1543,1519,12.6983,-72.0883,16.0
400,354,C1544,1520,12.6994,-72.0894,17.0
400,355,C1545,1521,12.7005,-72.0905,18.0
400,356,C1546,1522,12.7016,-72.0916,19.0
400,357,C1547,1523,12.7027,-72.0927,20.0
400,358,C1548,1524,12.7038,-72.0938,21.0
400,359,C1549,1525,12.7049,-72.0949,22.0
400,360,C1550,1526,12.706,-72.096,23.0
400,361,C1551,1527,12.7071,-72.0971,24.0
400,362,C1552,1528,12.7082,-72.0982,25.0
400,363,C1553,1529,12.7093,-72.0993,26.0
400,364,C1554,1530,12.7104,-72.1004,27.0
400,365,C1555,1531,12.7115,-72.1015,28.0
400,366,C1556,1532,12.7126,-72.1026,29.0
400,367,C1557,1533,12.7137,-72.1037,30.0
400,368,C1558,1534,12.7148,-72.1048,8.0
400,369,C1559,1535,12.7159,-72.1059,9.0
400,370,C1560,1536,12.717,-72.107,10.0
400,371,C1561,1537,12.7181,-72.1081,11.0
400,372,C1562,1538,12.7192,-72.1092,12.0
400,373,C1563,1539,12.7203,-72.1103,13.0
400,374,C1564,1540,12.7214,-72.1114,14.0
400,375,C1565,1541,12.7225,-72.1125,15.0
400,376,C1566,1542,12.7236,-72.1136,16.0
400,377,C1567,1543,12.7247,-72.1147,17.0
400,378,C1568,1544,12.7258,-72.1158,18.0
400,379,C1569,1545,12.7269,-72.1169,19.0
400,380,C1570,1546,12.728,-72.118,20.0
400,381,C1571,1547,12.7291,-72.1191,21.0
400,382,C1572,1548,12.7302,-72.1202,22.0
400,383,C1573,1549,12.7313,-72.1213,23.0
400,384,C1574,1550,12.7324,-72.1224,24.0
400,385,C1575,1551,12.7335,-72.1235,25.0
400,386,C1576,1552,12.7346,-72.1246,26.0
400,387,C1577,1553,12.7357,-72.1257,27.0
400,388,C1578,1554,12.7368,-72.1268,28.0
400,389,C1579,1555,12.7379,-72.1279,29.0
400,390,C1580,1556,12.739,-72.129,30.0
400,391,C1581,1557,12.7401,-72.1301,8.0
400,392,C1582,1558,12.7412,-72.1312,9.0
400,393,C1583,1559,12.7423,-72.1323,10.0
400,394,C1584,1560,12.7434,-72.1334,11.0
400,395,C1585,1561,12.7445,-72.1345,12.0
400,396,C1586,1562,12.7456,-72.1356,13.0
400,397,C1587,1563,12.7467,-72.1367,14.0
400,398,C1588,1564,12.7478,-72.1378,15.0
400,399,C1589,1565,12.7489,-72.1389,16.0
400,400,C1590,1566,12.75,-72.14,17.0
500,1,C1591,1567,12.3111,-71.7011,9.0
500,2,C1592,1568,12.3122,-71.7022,10.0
500,3,C1593,1569,12.3133,-71.7033,11.0
500,4,C1594,1570,12.3144,-71.7044,12.0
500,5,C1595,1571,12.3155,-71.7055,13.0
500,6,C1596,1572,12.3166,-71.7066,14.0
500,7,C1597,1573,12.3177,-71.7077,15.0
500,8,C1598,1574,12.3188,-71.7088,16.0
500,9,C1599,1575,12.3199,-71.7099,17.0
500,10,C1600,1576,12.321,-71.711,18.0
500,11,C1601,1577,12.3221,-71.7121,19.0
500,12,C1602,1578,12.3232,-71.7132,20.0
500,13,C1603,1579,12.3243,-71.7143,21.0
500,14,C1604,1580,12.3254,-71.7154,22.0
500,15,C1605,1581,12.3265,-71.7165,23.0
500,16,C1606,1582,12.3276,-71.7176,24.0
500,17,C1607,1583,12.3287,-71.7187,25.0
500,18,C1608,1584,12.3298,-71.7198,26.0
500,19,C1609,1585,12.3309,-71.7209,27.0
500,20,C1610,1586,12.332,-71.722,28.0
500,21,C1611,1587,12.3331,-71.7231,29.0
500,22,C1612,1588,12.3342,-71.7242,30.0
500,23,C1613,1589,12.3353,-71.7253,8.0
500,24,C1614,1590,12.3364,-71.7264,9.0
500,25,C1615,1591,12.3375,-71.7275,10.0
500,26,C1616,1592,12.3386,-71.7286,11.0
500,27,C1617,1593,12.3397,-71.7297,12.0
500,28,C1618,1594,12.3408,-71.7308,13.0
500,29,C1619,1595,12.3419,-71.7319,14.0
500,30,C1620,1596,12.343,-71.733,15.0
500,31,C1621,1597,12.3441,-71.7341,16.0
500,32,C1622,1598,12.3452,-71.7352,17.0
500,33,C1623,1599,12.3463,-71.7363,18.0
500,34,C1624,1600,12.3474,-71.7374,19.0
500,35,C1625,1601,12.3485,-71.7385,20.0
500,36,C1626,1602,12.3496,-71.7396,21.0
500,37,C1627,1603,12.3507,-71.7407,22.0
500,38,C1628,1604,12.3518,-71.7418,23.0
500,39,C1629,1605,12.3529,-71.7429,24.0
500,40,C1630,1606,12.354,-71.744,25.0
500,41,C1631,1607,12.3551,-71.7451,26.0
500,42,C1632,1608,12.3562,-71.7462,27.0
500,43,C1633,1609,12.3573,-71.7473,28.0
500,44,C1634,1610,12.3584,-71.7484,29.0
500,45,C1635,1611,12.3595,-71.7495,30.0
500,46,C1636,1612,12.3606,-71.7506,8.0
500,47,C1637,1613,12.3617,-71.7517,9.0
500,48,C1638,1614,12.3628,-71.7528,10.0
500,49,C1639,1615,12.3639,-71.7539,11.0
500,50,C1640,1616,12.365,-71.755,12.0
500,51,C1641,1617,12.3661,-71.7561,13.0
500,52,C1642,1618,12.3672,-71.7572,14.0
500,53,C1643,1619,12.3683,-71.7583,15.0
500,54,C1644,1620,12.3694,-71.7594,16.0
500,55,C1645,1621,12.3705,-71.7605,17.0
500,56,C1646,1622,12.3716,-71.7616,18.0
500,57,C1647,1623,12.3727,-71.7627,19.0
500,58,C1648,1624,12.3738,-71.7638,20.0
500,59,C1649,1625,12.3749,-71.7649,21.0
500,60,C1650,1626,12.376,-71.766,22.0
500,61,C1651,1627,12.3771,-71.7671,23.0
500,62,C1652,1628,12.3782,-71.7682,24.0
500,63,C1653,1629,12.3793,-71.7693,25.0
500,64,C1654,1630,12.3804,-71.7704,26.0
500,65,C1655,1631,12.3815,-71.7715,27.0
500,66,C1656,1632,12.3826,-71.7726,28.0
500,67,C1657,1633,12.3837,-71.7737,29.0
500,68,C1658,1634,12.3848,-71.7748,30.0
500,69,C1659,1635,12.3859,-71.7759,8.0
500,70,C1660,1636,12.387,-71.777,9.0
500,71,C1661,1637,12.3881,-71.7781,10.0
500,72,C1662,1638,12.3892,-71.7792,11.0
500,73,C1663,1639,12.3903,-71.7803,12.0
500,74,C1664,1640,12.3914,-71.7814,13.0
500,75,C1665,1641,12.3925,-71.7825,14.0
500,76,C1666,1642,12.3936,-71.7836,15.0
500,77,C1667,1643,12.3947,-71.7847,16.0
500,78,C1668,1644,12.3958,-71.7858,17.0
500,79,C1669,1645,12.3969,-71.7869,18.0
500,80,C1670,1646,12.398,-71.788,19.0
500,81,C1671,1647,12.3991,-71.7891,20.0
500,82,C1672,1648,12.4002,-71.7902,21.0
500,83,C1673,1649,12.4013,-71.7913,22.0
500,84,C1674,1650,12.4024,-71.7924,23.0
500,85,C1675,1651,12.4035,-71.7935,24.0
500,86,C1676,1652,12.4046,-71.7946,25.0
500,87,C1677,1653,12.4057,-71.7957,26.0
500,88,C1678,1654,12.4068,-71.7968,27.0
500,89,C1679,1655,12.4079,-71.7979,28.0
500,90,C1680,1656,12.409,-71.799,29.0
500,91,C1681,1657,12.4101,-71.8001,30.0
500,92,C1682,1658,12.4112,-71.8012,8.0
500,93,C1683,1659,12.4123,-71.8023,9.0
500,94,C1684,1660,12.4134,-71.8034,10.0
500,95,C1685,1661,12.4145,-71.8045,11.0
500,96,C1686,1662,12.4156,-71.8056,12.0
500,97,C1687,1663,12.4167,-71.8067,13.0
500,98,C1688,1664,12.4178,-71.8078,14.0
500,99,C1689,1665,12.4189,-71.8089,15.0
500,100,C1690,1666,12.42,-71.81,16.0
500,101,C1691,1667,12.4211,-71.8111,17.0
500,102,C1692,1668,12.4222,-71.8122,18.0
500,103,C1693,1669,12.4233,-71.8133,19.0
500,104,C1694,1670,12.4244,-71.8144,20.0
500,105,C1695,1671,12.4255,-71.8155,21.0
500,106,C1696,1672,12.4266,-71.8166,22.0
500,107,C1697,1673,12.4277,-71.8177,23.0
500,108,C1698,1674,12.4288,-71.8188,24.0
500,109,C1699,1675,12.4299,-71.8199,25.0
500,110,C1700,1676,12.431,-71.821,26.0
500,111,C1701,1677,12.4321,-71.8221,27.0
500,112,C1702,1678,12.4332,-71.8232,28.0
500,113,C1703,1679,12.4343,-71.8243,29.0
